  1.1831207766908360E+000  3.4846049273392485E+000  5.7030854098688550E+000  7.8423342436893648E+000  9.9058466144154700E+000  1.1896875189451842E+001  1.3818460189652320E+001  1.5673453019169139E+001  1.7464535195608999E+001  1.9194233949457136E+001  2.1679080792454815E+001  2.4798399573695331E+001  2.7711234247843990E+001  3.0432213102946250E+001  3.2974567896445613E+001  3.5919867025529967E+001  3.9139751434134311E+001  4.2503871432539306E+001  4.6274874094945666E+001  4.9821406424844000E+001  5.2777783033452451E+001  5.5218171258828072E+001  5.7204067840432103E+001  5.8786815478347599E+001  6.0009540507519702E+001  6.0908662989096868E+001  6.1722399866642618E+001  6.1925519596675379E+001  6.1265787570826134E+001  5.9860136426824575E+001  5.7797608288166792E+001  5.5148949222561285E+001  5.1976305500495592E+001  4.8346718557819017E+001  4.4356777430053498E+001  4.0183908018535504E+001  3.6188626848452962E+001  3.3045448363996059E+001  3.1606063024539807E+001  3.2132868555761007E+001  3.3959481327049048E+001  3.6276056020257364E+001  3.8610054220388577E+001  4.0753109512577424E+001  4.2623226753636438E+001  4.4190869706446570E+001  4.5447000292258167E+001  4.6389773251403859E+001  4.7018946986023103E+001
  1.1527148906444087E+000  3.3935090016088032E+000  5.5517751825411121E+000  7.6314889450349721E+000  9.6362733511260927E+000  1.1569471435111296E+001  1.3434190952548855E+001  1.5233335403708555E+001  1.6969627268876675E+001  1.8645626355989297E+001  2.1051973212427502E+001  2.4070712952493057E+001  2.6887660270573779E+001  2.9517508641312997E+001  3.1973524407750247E+001  3.4817582516345858E+001  3.7925958701049829E+001  4.1173434712954531E+001  4.4815624817428677E+001  4.8246484328426369E+001  5.1115161134850950E+001  5.3494951558827367E+001  5.5446450086523207E+001  5.7020084810715588E+001  5.8258065744788546E+001  5.9195900226186261E+001  6.0109538759886981E+001  6.0520029065910194E+001  6.0145065956203872E+001  5.9093492783485878E+001  5.7444626148575615E+001  5.5255849871919274E+001  5.2568203760627092E+001  4.9411175363882201E+001  4.5808392931174367E+001  4.1787885522387270E+001  3.7406812678243604E+001  3.2819407699963669E+001  2.8460386733601656E+001  2.5360231260605001E+001  2.4738216968798113E+001  2.6250401916806840E+001  2.8542187211673895E+001  3.0829132773528517E+001  3.2843679654933055E+001  3.4512893823263632E+001  3.5823423125601430E+001  3.6777564641271347E+001  3.7379215435500491E+001
  1.1361007943032098E+000  3.3429856388518471E+000  5.4667564825180817E+000  7.5116046079157828E+000  9.4812963886220292E+000  1.1379282949940347E+001  1.3208758843303496E+001  1.4972699934308732E+001  1.6673890572276807E+001  1.8314944421265285E+001  2.0669203529933988E+001  2.3619523647345058E+001  2.6369387905920036E+001  2.8933721350520042E+001  3.1325986549313420E+001  3.4092990925886468E+001  3.7113401752714452E+001  4.0264659248467034E+001  4.3794300266016457E+001  4.7115992627486200E+001  4.9892900899834693E+001  5.2198994942333385E+001  5.4095353951094047E+001  5.5632738604178563E+001  5.6853566952487370E+001  5.7793451539492835E+001  5.8745549879853300E+001  5.9275495239737538E+001  5.9095370705627346E+001  5.8312181468848721E+001  5.7002952127356245E+001  5.5222251909956228E+001  5.3007310150256579E+001  5.0381464716032625E+001  4.7356465730872294E+001  4.3934149110262609E+001  4.0108424824909861E+001  3.5870375859572320E+001  3.1226723569157510E+001  2.6274206305145846E+001  2.1507101218157405E+001  1.8620485490176861E+001  1.9219857573067369E+001  2.1476777079086514E+001  2.3750584318233489E+001  2.5635595162136994E+001  2.7079245683430397E+001  2.8093250026448153E+001  2.8692937428983530E+001
  1.1326217507164433E+000  3.3314649082312839E+000  5.4460049924252631E+000  7.4806073797680126E+000  9.4391581059424929E+000  1.1325202200557142E+001  1.3142012751983586E+001  1.4892633793459245E+001  1.6579910283143708E+001  1.8206510683753876E+001  2.0538124109965985E+001  2.3456876635769159E+001  2.6173810744911737E+001  2.8704139469325373E+001  3.1061584754765999E+001  3.3784169939510711E+001  3.6750790723538607E+001  3.9839124324129543E+001  4.3289231424781555E+001  4.6526498447830967E+001  4.9224895937815162E+001  5.1460170955806603E+001  5.3294948958305788E+001  5.4781336913368392E+001  5.5962922754601905E+001  5.6876331460306510E+001  5.7813524618974981E+001  5.8377226347976432E+001  5.8294080686402964E+001  5.7674006529107963E+001  5.6595985998911374E+001  5.5115979639995402E+001  5.3272413018841767E+001  5.1089940400690296E+001  4.8581910781242811E+001  4.5751773789382902E+001  4.2593523025803776E+001  3.9091170785272922E+001  3.5217262312722248E+001  3.0931112705965351E+001  2.6182114597487729E+001  2.0956006955286028E+001  1.5665369071763150E+001  1.3083213673034457E+001  1.4906868770908863E+001  1.7232480529277545E+001  1.8998512599097726E+001  2.0180722270898915E+001  2.0828895581318104E+001
  1.1393208542631914E+000  3.3504507415811293E+000  5.4759479406163187E+000  7.5202834466939397E+000  9.4874189242275531E+000  1.1380961448498528E+001  1.3204238228979611E+001  1.4960342109083781E+001  1.6652162968887225E+001  1.8282411168236298E+001  2.0617853074342481E+001  2.3538979371250711E+001  2.6255350331344488E+001  2.8782430925731049E+001  3.1134177796523300E+001  3.3846441748909029E+001  3.6796736651127034E+001  3.9861147365348607E+001  4.3274420637888959E+001  4.6465026414893842E+001  4.9112802192465189E+001  5.1295639239137152E+001  5.3078141483043922E+001  5.4514247286025714E+001  5.5649241403983389E+001  5.6521319479741642E+001  5.7408368733699035E+001  5.7938145505704284E+001  5.7864783318858166E+001  5.7305456781771092E+001  5.6344926395646127E+001  5.5043726990457486E+001  5.3444017120298490E+001  5.1573796647981041E+001  4.9449923898424885E+001  4.7080188968471525E+001  4.4464575656376169E+001  4.1595734406416277E+001  3.8458555838670492E+001  3.5028525519840969E+001  3.1268162434112142E+001  2.7120169842223184E+001  2.2495398041364613E+001  1.7263509263971432E+001  1.1476766758804557E+001  8.6672196789009419E+000  1.0976297409559738E+001  1.2677690563093435E+001  1.3518708295494353E+001
  1.1521032222808278E+000  3.3879043172132493E+000  5.5369315891049968E+000  7.6036936065325804E+000  9.5921825623332921E+000  1.1506033517059178E+001  1.3348600350191777E+001  1.5123001700468766E+001  1.6832152552535067E+001  1.8478787766114337E+001  2.0837067924543426E+001  2.3785592186699493E+001  2.6526001707102893E+001  2.9073933143612802E+001  3.1443507857879606E+001  3.4173992771090795E+001  3.7140713570006753E+001  4.0217243536871436E+001  4.3636182918670116E+001  4.6821791919161235E+001  4.9454420926063058E+001  5.1613783614951402E+001  5.3366233836785227E+001  5.4767401085201783E+001  5.5864211063210121E+001  5.6696454622034430E+001  5.7522977221737712E+001  5.7981953653536358E+001  5.7857649080485317E+001  5.7277429421617114E+001  5.6335066481382796E+001  5.5098838232832691E+001  5.3617402141400682E+001  5.1924173650221171E+001  5.0040653431318603E+001  4.7978969257579230E+001  4.5743787007864469E+001  4.3333672158805527E+001  4.0741927095194072E+001  3.7956871247761264E+001  3.4961446916444821E+001  3.1731886374097950E+001  2.8234893440901676E+001  2.4422218916710420E+001  2.0220312252930491E+001  1.5510880804283071E+001  1.0115132100410635E+001  4.8540654019974756E+000  6.0573786030493606E+000
  1.1668711644361034E+000  3.4316399633358423E+000  5.6088488054924523E+000  7.7029912810169758E+000  9.7180546419763871E+000  1.1657674453902246E+001  1.3525208488776521E+001  1.5323781530367722E+001  1.7056316262217436E+001  1.8725556336160729E+001  2.1116298494276165E+001  2.4105475614024602E+001  2.6883605921899857E+001  2.9466413879132975E+001  3.1868109083233133E+001  3.4634984670176905E+001  3.7640120119097567E+001  4.0754528244765893E+001  4.4211884756994642E+001  4.7427674658578944E+001  5.0078429359553624E+001  5.2245020096503730E+001  5.3994944571623286E+001  5.5384975311073312E+001  5.6463190492437292E+001  5.7270550354472270E+001  5.8049823554816349E+001  5.8436039551374996E+001  5.8236038760614392E+001  5.7587428618447944E+001  5.6594117985009611E+001  5.5334095607979783E+001  5.3864992606823520E+001  5.2228224763749957E+001  5.0452214398203978E+001  4.8555000555882074E+001  4.6546422920195653E+001  4.4429991444914670E+001  4.2204522924045030E+001  3.9865638560456929E+001  3.7407287080852228E+001  3.4823628512892583E+001  3.2111992505536818E+001  2.9278471295447577E+001  2.6349601933995487E+001  2.3397533575252524E+001  2.0591340295097577E+001  1.8274227930904964E+001  1.6962027470886063E+001
  1.1802939740786074E+000  3.4716746755637922E+000  5.6751058887119781E+000  7.7950329365625404E+000  9.8354149764861507E+000  1.1799869520856472E+001  1.3691742343636907E+001  1.5514150253326864E+001  1.7270010790967923E+001  1.8962064538622052E+001  2.1386073994970182E+001  2.4417795312271270E+001  2.7236424567908546E+001  2.9857704638624455E+001  3.2295868845361127E+001  3.5105566634258381E+001  3.8158075129485212E+001  4.1322383168125157E+001  4.4835625305675372E+001  4.8102989249401574E+001  5.0794738506910015E+001  5.2992235848898289E+001  5.4763480286905107E+001  5.6165764418789209E+001  5.7247714614006917E+001  5.8050876445644271E+001  5.8810065758358689E+001  5.9148271447114915E+001  5.8881716809520107E+001  5.8155559538085129E+001  5.7082318672798507E+001  5.5749533183256013E+001  5.4225125160708906E+001  5.2561315984764150E+001  5.0797673904770761E+001  4.8963698603745293E+001  4.7081229573500373E+001  4.5166879804916363E+001  4.3234634950205560E+001  4.1298712173807012E+001  3.9376721871179157E+001  3.7493070247841999E+001  3.5682287720550214E+001  3.3991444401752787E+001  3.2480017448732440E+001  3.1215061789533099E+001  3.0260872835634789E+001  2.9666850411112797E+001  2.9461760441993938E+001
  1.1901495157902549E+000  3.5012935166395636E+000  5.7244567631476979E+000  7.8640200472066937E+000  9.9239021977969415E+000  1.1907692137595340E+001  1.3818714065458140E+001  1.5660067881875987E+001  1.7434657536500783E+001  1.9145212483975019E+001  2.1596546328225923E+001  2.4663802328474912E+001  2.7516928038288910E+001  3.0171632626921806E+001  3.2642123920297564E+001  3.5490688681438364E+001  3.8587454725274128E+001  4.1800157748148763E+001  4.5370360208734283E+001  4.8693941313188041E+001  5.1434471437257280E+001  5.3673277366101338E+001  5.5478342540326565E+001  5.6906966323217432E+001  5.8007808609958545E+001  5.8822481316364026E+001  5.9585533187460243E+001  5.9903975544325341E+001  5.9591787055614418E+001  5.8797688940287877E+001  5.7639367216169056E+001  5.6211398582890553E+001  5.4590816944129664E+001  5.2841136349326860E+001  5.1015380142344078E+001  4.9158497180867229E+001  4.7309421354993098E+001  4.5502914581516620E+001  4.3771201699123118E+001  4.2145248076186874E+001  4.0655364213236446E+001  3.9330714449055293E+001  3.8197397917588084E+001  3.7275225656712131E+001  3.6574150736092619E+001  3.6092119604554277E+001  3.5816135817868165E+001  3.5727103661992501E+001  3.5807132155287768E+001
  1.1953470606998855E+000  3.5171444369016855E+000  5.7512032761447802E+000  7.9018375331582460E+000  9.9729224999247386E+000  1.1968014694756318E+001  1.3890412539914669E+001  1.5743194585412976E+001  1.7529246604458145E+001  1.9251282264561123E+001  2.1719865112088556E+001  2.4810036695489323E+001  2.7685941850304289E+001  3.0363220363349477E+001  3.2856020112228265E+001  3.5732056988092864E+001  3.8860959663968984E+001  4.2109956640832486E+001  4.5724542249074247E+001  4.9093937498695830E+001  5.1876250683177787E+001  5.4152405184815336E+001  5.5990012396913201E+001  5.7446025784009905E+001  5.8568783690818847E+001  5.9399601522134709E+001  6.0175982150220129E+001  6.0488904114511030E+001  6.0144421090268033E+001  5.9291043618993243E+001  5.8047603580633414E+001  5.6511630493392559E+001  5.4765421261280061E+001  5.2880570908722049E+001  5.0921426380474067E+001  4.8947698034644638E+001  4.7016259799799165E+001  4.5181966285726674E+001  4.3497140658290583E+001  4.2009350400965161E+001  4.0757380291480615E+001  3.9766074110119121E+001  3.9041740425006047E+001  3.8570362878503154E+001  3.8320125654805807E+001  3.8247908061979729E+001  3.8307710691088005E+001  3.8458628340637468E+001  3.8670885060045507E+001
  1.1959211707438555E+000  3.5192378204750532E+000  5.7552267366488996E+000  7.9081455626107973E+000  9.9818314144561580E+000  1.1979811179780635E+001  1.3905358727018816E+001  1.5761531463106035E+001  1.7551196492771727E+001  1.9277050707412904E+001  2.1751735472031154E+001  2.4850603519401417E+001  2.7735787222472659E+001  3.0422840206721411E+001  3.2925832999851323E+001  3.5815131181254223E+001  3.8960448338493329E+001  4.2229154366747196E+001  4.5869456181010044E+001  4.9267238755823435E+001  5.2077181968969072E+001  5.4379601743574000E+001  5.6241543081041648E+001  5.7719424172192610E+001  5.8861072565350256E+001  5.9707313164043697E+001  6.0499858245057688E+001  6.0817054733830226E+001  6.0455007650924770E+001  5.9559381247178166E+001  5.8246863647809988E+001  5.6613900851580453E+001  5.4743272326043616E+001  5.2709296575159520E+001  5.0582121157844433E+001  4.8431245454201473E+001  4.6328053816286648E+001  4.4346655722270739E+001  4.2561845905015019E+001  4.1042956202897052E+001  3.9843558922840828E+001  3.8989757282393619E+001  3.8472592872337565E+001  3.8249590756974023E+001  3.8255564706566091E+001  3.8417568182031673E+001  3.8667983555709597E+001  3.8952795144517708E+001  3.9235419309543140E+001
  1.1928674866227624E+000  3.5104657952017586E+000  5.7412022657270727E+000  7.8892977584537887E+000  9.9585630352888934E+000  1.1952503415796636E+001  1.3874374029420634E+001  1.5727215463267123E+001  1.7513879422489193E+001  1.9237048513902849E+001  2.1708284940900867E+001  2.4803523936381126E+001  2.7686124398829634E+001  3.0371556895252308E+001  3.2873815409919885E+001  3.5763363112851181E+001  3.8910449640913406E+001  4.2183075867333692E+001  4.5830841181257824E+001  4.9239405055928614E+001  5.2062116784832575E+001  5.4378632671656938E+001  5.6255380822875040E+001  5.7748194127066292E+001  5.8904337849777924E+001  5.9764090972750296E+001  6.0574363098594837E+001  6.0906113314126934E+001  6.0545161306727344E+001  5.9633028362130723E+001  5.8282327658995115E+001  5.6585617040291559E+001  5.4622222091154143E+001  5.2463891160155697E+001  5.0179843378202150E+001  4.7841479028400265E+001  4.5526579513100707E+001  4.3322044798894495E+001  4.1323039266223077E+001  3.9625422250276515E+001  3.8309424911306984E+001  3.7417972097720771E+001  3.6940741756721856E+001  3.6815763725235314E+001  3.6948925287776483E+001  3.7239371318034578E+001  3.7598601726293829E+001  3.7959572480242038E+001  3.8278670315633093E+001
  1.1877002321372869E+000  3.4952909097072311E+000  5.7164373545478941E+000  7.8553461925195087E+000  9.9158163752406914E+000  1.1901342338670956E+001  1.3815168847869028E+001  1.5660326498016371E+001  1.7439657312485338E+001  1.9155834496104248E+001  2.1617211496035033E+001  2.4700406553703679E+001  2.7572171999252085E+001  3.0247914665223675E+001  3.2741568104479178E+001  3.5621814520189147E+001  3.8759693342980768E+001  4.2024105250730805E+001  4.5664890487769505E+001  4.9069828222333790E+001  5.1892691891068438E+001  5.4212558340943247E+001  5.6095310566003022E+001  5.7596261473826175E+001  5.8762173777013189E+001  5.9632834796903040E+001  6.0460866785566019E+001  6.0815272681927695E+001  6.0472619652293638E+001  5.9570203503935517E+001  5.8216090275878372E+001  5.6497879673695387E+001  5.4489475777590123E+001  5.2256780921747016E+001  4.9862991139709472E+001  4.7373986753533728E+001  4.4864012150702074E+001  4.2421127312747622E+001  4.0150354697099345E+001  3.8169933687887479E+001  3.6594495407741434E+001  3.5503756212666481E+001  3.4909987749362323E+001  3.4748723166719785E+001  3.4902867597834735E+001  3.5242097907895015E+001  3.5653020460486431E+001  3.6051933640305897E+001  3.6385805192390777E+001
